id,bb_type,bb_name,city,area_code,log_report_type,priority,outage_duration,volume
2184,8,ADSL 1,Dakar,1014,304,Low,0,2
2184,8,ADSL 1,Dakar,1014,54,Low,0,8
2184,7,Cable,Dakar,1014,345,Low,0,1
2184,7,Cable,Dakar,1014,68,Low,0,2
2184,7,Cable,Dakar,1014,170,Low,0,8
2184,7,Cable,Dakar,1014,179,Low,0,2
2184,7,Cable,Dakar,1014,273,Low,0,2
2184,7,Cable,Dakar,1014,222,Low,0,2
2184,7,Cable,Dakar,1014,304,Low,0,2
2184,7,Cable,Dakar,1014,54,Low,0,8
10409,2,ADSL 2,Bamako,1015,219,Low,0,1
10409,2,ADSL 2,Bamako,1015,134,Low,0,1
12389,8,ADSL 1,Bamako,1015,54,Low,0,1
8694,8,ADSL 1,Bamako,1015,170,Low,1,5
8694,8,ADSL 1,Bamako,1015,54,Low,1,9
15287,8,ADSL 1,Bamako,1015,54,Medium,0,1
6834,8,ADSL 1,Bamako,1015,54,Low,1,3
6834,8,ADSL 1,Bamako,1015,170,Low,1,2
1380,8,ADSL 1,Bamako,1015,170,Low,1,2
1380,8,ADSL 1,Bamako,1015,54,Low,1,2
5032,8,ADSL 1,Bamako,1015,54,Low,1,1
5032,8,ADSL 1,Bamako,1015,170,Low,1,1
5370,8,ADSL 1,Bamako,1015,54,Low,1,5
5370,8,ADSL 1,Bamako,1015,170,Low,1,3
10658,8,ADSL 1,Bamako,1015,170,Low,0,1
16339,8,ADSL 1,Bamako,1015,54,Low,0,4
16339,8,ADSL 1,Bamako,1015,170,Low,0,4
2741,8,ADSL 1,Yaoundé,1016,182,Low,2,1
2741,8,ADSL 1,Yaoundé,1016,155,Low,2,10
7504,8,ADSL 1,Yaoundé,1016,170,Low,1,1
7504,8,ADSL 1,Yaoundé,1016,54,Low,1,1
15626,8,ADSL 1,Abidjan,1017,170,Low,1,6
15626,8,ADSL 1,Abidjan,1017,54,Low,1,4
9778,8,ADSL 1,Abidjan,1017,170,Low,1,1
9778,8,ADSL 1,Abidjan,1017,54,Low,1,1
10977,2,ADSL 2,Abidjan,1017,219,Low,0,1
10977,2,ADSL 2,Abidjan,1017,134,Low,0,1
8359,8,ADSL 1,Abidjan,1017,170,Low,0,2
8359,8,ADSL 1,Abidjan,1017,68,Low,0,1
8359,8,ADSL 1,Abidjan,1017,54,Low,0,1
400,8,ADSL 1,Abidjan,1017,170,Low,1,2
400,8,ADSL 1,Abidjan,1017,54,Low,1,3
8159,8,ADSL 1,Abidjan,1017,54,Low,1,10
8159,8,ADSL 1,Abidjan,1017,170,Low,1,12
748,8,ADSL 1,Abidjan,1017,170,Low,0,10
748,8,ADSL 1,Abidjan,1017,54,Low,0,11
7385,8,ADSL 1,Abidjan,1017,170,Low,2,5
4861,8,ADSL 1,Abidjan,1017,170,Low,1,1
11653,8,ADSL 1,Lusaka,1018,80,Low,0,4
1566,8,ADSL 1,Lusaka,1018,71,Low,0,3
1566,8,ADSL 1,Lusaka,1018,193,Low,0,3
10666,8,ADSL 1,Lusaka,1018,193,Low,0,5
10666,8,ADSL 1,Lusaka,1018,71,Low,0,2
10666,8,ADSL 1,Lusaka,1018,80,Low,0,3
10666,8,ADSL 1,Lusaka,1018,201,Low,0,4
10293,8,ADSL 1,Lusaka,1018,80,Low,0,16
10293,8,ADSL 1,Lusaka,1018,201,Low,0,10
12308,8,ADSL 1,Lusaka,1018,80,Low,0,2
12308,8,ADSL 1,Lusaka,1018,201,Low,0,1
12308,8,ADSL 1,Lusaka,1018,71,Low,0,2
10561,8,ADSL 1,Lusaka,1018,80,Low,0,1
10561,8,ADSL 1,Lusaka,1018,201,Low,0,2
8759,8,ADSL 1,Lusaka,1018,193,Medium,0,2
8759,8,ADSL 1,Lusaka,1018,71,Medium,0,2
4629,8,ADSL 1,Lusaka,1018,71,Low,0,1
4629,8,ADSL 1,Lusaka,1018,193,Low,0,2
1704,8,ADSL 1,Lusaka,1018,71,Low,1,2
1704,8,ADSL 1,Lusaka,1018,201,Low,1,18
1704,8,ADSL 1,Lusaka,1018,80,Low,1,9
1704,8,ADSL 1,Lusaka,1018,193,Low,1,1
11581,8,ADSL 1,Lusaka,1018,201,Low,0,4
11581,8,ADSL 1,Lusaka,1018,80,Low,0,7
17627,8,ADSL 1,Lusaka,1018,193,Low,0,4
17627,8,ADSL 1,Lusaka,1018,71,Low,0,3
4279,8,ADSL 1,Lusaka,1018,80,Low,0,7
4279,8,ADSL 1,Lusaka,1018,201,Low,0,5
15517,8,ADSL 1,Lusaka,1018,80,Low,1,3
15517,8,ADSL 1,Lusaka,1018,193,Low,1,3
15517,8,ADSL 1,Lusaka,1018,201,Low,1,2
15517,8,ADSL 1,Lusaka,1018,71,Low,1,3
13065,8,ADSL 1,Lusaka,1018,201,Low,0,6
13065,8,ADSL 1,Lusaka,1018,80,Low,0,10
5184,8,ADSL 1,Lusaka,1018,137,Low,1,1
5184,8,ADSL 1,Lusaka,1018,201,Low,1,1
5184,8,ADSL 1,Lusaka,1018,2,Low,1,1
5184,8,ADSL 1,Lusaka,1018,80,Low,1,2
4254,8,ADSL 1,Lusaka,1018,193,Low,0,1
4254,8,ADSL 1,Lusaka,1018,71,Low,0,2
4254,8,ADSL 1,Lusaka,1018,201,Low,0,1
4254,8,ADSL 1,Lusaka,1018,80,Low,0,1
17525,8,ADSL 1,Lusaka,1018,80,Low,1,11
17525,8,ADSL 1,Lusaka,1018,201,Low,1,6
484,8,ADSL 1,Lusaka,1018,71,Low,0,1
484,8,ADSL 1,Lusaka,1018,80,Low,0,7
484,8,ADSL 1,Lusaka,1018,201,Low,0,7
484,8,ADSL 1,Lusaka,1018,193,Low,0,1
7017,8,ADSL 1,Lusaka,1018,201,Medium,1,2
7017,8,ADSL 1,Lusaka,1018,80,Medium,1,3
3692,8,ADSL 1,Tunis,1019,82,Medium,2,10
3692,8,ADSL 1,Tunis,1019,203,Medium,2,4
4591,8,ADSL 1,Tunis,1019,68,Medium,0,7
6160,8,ADSL 1,Tunis,1019,82,Medium,0,12
6160,8,ADSL 1,Tunis,1019,203,Medium,0,4
17581,8,ADSL 1,Tunis,1019,82,Medium,2,10
17581,8,ADSL 1,Tunis,1019,80,Medium,2,4
17581,8,ADSL 1,Tunis,1019,203,Medium,2,9
11352,2,ADSL 2,Tunis,1019,219,Low,2,1
11352,2,ADSL 2,Tunis,1019,203,Low,2,4
11352,2,ADSL 2,Tunis,1019,82,Low,2,4
11352,2,ADSL 2,Tunis,1019,134,Low,2,1
11352,8,ADSL 1,Tunis,1019,219,Low,2,1
11352,8,ADSL 1,Tunis,1019,203,Low,2,4
11352,8,ADSL 1,Tunis,1019,82,Low,2,4
11352,8,ADSL 1,Tunis,1019,134,Low,2,1
4092,8,ADSL 1,Tunis,1019,82,Low,0,12
4092,8,ADSL 1,Tunis,1019,203,Low,0,7
4092,8,ADSL 1,Tunis,1019,80,Low,0,2
10520,8,ADSL 1,Tunis,1019,203,Low,2,10
10520,8,ADSL 1,Tunis,1019,82,Low,2,43
5320,8,ADSL 1,Tunis,1019,82,Low,2,64
5320,8,ADSL 1,Tunis,1019,203,Low,2,9
5320,8,ADSL 1,Tunis,1019,201,Low,2,1
5320,8,ADSL 1,Tunis,1019,80,Low,2,1
9928,8,ADSL 1,Tunis,1019,203,Medium,2,22
9928,8,ADSL 1,Tunis,1019,82,Medium,2,72
5476,8,ADSL 1,Tunis,1019,82,Medium,2,10
5476,8,ADSL 1,Tunis,1019,203,Medium,2,11
9372,8,ADSL 1,Tunis,1019,196,Low,0,22
9372,8,ADSL 1,Tunis,1019,203,Low,0,2
9372,8,ADSL 1,Tunis,1019,82,Low,0,2
9372,8,ADSL 1,Tunis,1019,80,Low,0,4
9372,8,ADSL 1,Tunis,1019,201,Low,0,6
9372,8,ADSL 1,Tunis,1019,74,Low,0,22
9848,8,ADSL 1,Tunis,1019,82,Medium,0,40
9848,8,ADSL 1,Tunis,1019,203,Medium,0,4
5731,8,ADSL 1,Tunis,1019,80,Medium,0,3
5731,8,ADSL 1,Tunis,1019,82,Medium,0,2
5439,8,ADSL 1,Tunis,1019,82,Low,1,6
5439,8,ADSL 1,Tunis,1019,201,Low,1,2
1126,8,ADSL 1,Tunis,1019,172,Low,0,1
1126,8,ADSL 1,Tunis,1019,82,Low,0,4
1126,8,ADSL 1,Tunis,1019,201,Low,0,2
1126,8,ADSL 1,Tunis,1019,56,Low,0,2
1126,8,ADSL 1,Tunis,1019,203,Low,0,2
1126,8,ADSL 1,Tunis,1019,80,Low,0,1
14661,8,ADSL 1,Tunis,1019,68,Low,0,1
15072,8,ADSL 1,Tunis,1019,203,Medium,1,2
15072,8,ADSL 1,Tunis,1019,82,Medium,1,5
10857,8,ADSL 1,Tunis,1019,82,Medium,1,22
10857,8,ADSL 1,Tunis,1019,80,Medium,1,10
10857,8,ADSL 1,Tunis,1019,203,Medium,1,7
10857,8,ADSL 1,Tunis,1019,201,Medium,1,1
13606,8,ADSL 1,Tunis,1019,82,Medium,0,25
13606,8,ADSL 1,Tunis,1019,203,Medium,0,7
12112,8,ADSL 1,Tunis,1019,82,Medium,0,6
5693,8,ADSL 1,Tunis,1019,80,Medium,2,2
5693,8,ADSL 1,Tunis,1019,203,Medium,2,4
5693,8,ADSL 1,Tunis,1019,82,Medium,2,35
855,8,ADSL 1,Tunis,1019,80,Low,2,9
855,8,ADSL 1,Tunis,1019,203,Low,2,24
855,8,ADSL 1,Tunis,1019,201,Low,2,13
855,8,ADSL 1,Tunis,1019,82,Low,2,28
11189,8,ADSL 1,Tunis,1019,203,Low,2,6
11189,8,ADSL 1,Tunis,1019,82,Low,2,13
11189,8,ADSL 1,Tunis,1019,74,Low,2,1
11189,8,ADSL 1,Tunis,1019,196,Low,2,1
13391,8,ADSL 1,Tunis,1019,203,Low,2,10
13391,8,ADSL 1,Tunis,1019,82,Low,2,33
17017,8,ADSL 1,Tunis,1019,82,Medium,2,12
17017,8,ADSL 1,Tunis,1019,203,Medium,2,8
12495,8,ADSL 1,Tunis,1019,82,Medium,0,4
6902,8,ADSL 1,Tunis,1019,203,Medium,2,4
6902,8,ADSL 1,Tunis,1019,82,Medium,2,11
4658,8,ADSL 1,Tunis,1019,74,Low,0,6
4658,8,ADSL 1,Tunis,1019,196,Low,0,8
6638,8,ADSL 1,Tunis,1019,201,Medium,0,1
6638,8,ADSL 1,Tunis,1019,80,Medium,0,2
6638,8,ADSL 1,Tunis,1019,82,Medium,0,34
13078,8,ADSL 1,Tunis,1019,203,Medium,2,10
13078,8,ADSL 1,Tunis,1019,82,Medium,2,24
12473,8,ADSL 1,Tunis,1019,82,Medium,2,21
12473,8,ADSL 1,Tunis,1019,80,Medium,2,4
12473,8,ADSL 1,Tunis,1019,203,Medium,2,18
12473,8,ADSL 1,Tunis,1019,68,Medium,2,2
5784,1,Fiber Ultra,Tunis,1019,203,Low,2,33
5784,1,Fiber Ultra,Tunis,1019,8,Low,2,2
5784,1,Fiber Ultra,Tunis,1019,141,Low,2,2
5784,1,Fiber Ultra,Tunis,1019,68,Low,2,13
5784,1,Fiber Ultra,Tunis,1019,139,Low,2,1
5784,1,Fiber Ultra,Tunis,1019,201,Low,2,15
5784,1,Fiber Ultra,Tunis,1019,80,Low,2,2
5784,1,Fiber Ultra,Tunis,1019,82,Low,2,64
5784,8,ADSL 1,Tunis,1019,203,Low,2,33
5784,8,ADSL 1,Tunis,1019,8,Low,2,2
5784,8,ADSL 1,Tunis,1019,141,Low,2,2
5784,8,ADSL 1,Tunis,1019,68,Low,2,13
5784,8,ADSL 1,Tunis,1019,139,Low,2,1
5784,8,ADSL 1,Tunis,1019,201,Low,2,15
5784,8,ADSL 1,Tunis,1019,80,Low,2,2
5784,8,ADSL 1,Tunis,1019,82,Low,2,64
14439,8,ADSL 1,Tunis,1019,74,Low,2,1
12590,8,ADSL 1,Tunis,1019,203,Low,2,15
12590,8,ADSL 1,Tunis,1019,82,Low,2,48
11790,8,ADSL 1,Tunis,1019,82,Low,0,12
11790,8,ADSL 1,Tunis,1019,80,Low,0,4
11790,8,ADSL 1,Tunis,1019,74,Low,0,1
10329,8,ADSL 1,Tunis,1019,196,Low,0,9
10329,8,ADSL 1,Tunis,1019,80,Low,0,1
10329,8,ADSL 1,Tunis,1019,74,Low,0,9
15693,8,ADSL 1,Tunis,1019,74,Low,0,1
15693,8,ADSL 1,Tunis,1019,82,Low,0,4
9722,8,ADSL 1,Tunis,1019,82,Medium,1,1
11968,8,ADSL 1,Tunis,1019,196,Low,0,18
11968,8,ADSL 1,Tunis,1019,74,Low,0,18
11968,8,ADSL 1,Tunis,1019,80,Low,0,1
11968,8,ADSL 1,Tunis,1019,203,Low,0,2
11968,8,ADSL 1,Tunis,1019,82,Low,0,6
11968,8,ADSL 1,Tunis,1019,201,Low,0,1
14032,2,ADSL 2,Antananarivo,102,235,Medium,0,52
14032,2,ADSL 2,Antananarivo,102,310,Medium,0,6
14032,2,ADSL 2,Antananarivo,102,228,Medium,0,6
14032,2,ADSL 2,Antananarivo,102,308,Medium,0,7
14032,2,ADSL 2,Antananarivo,102,230,Medium,0,6
14032,2,ADSL 2,Antananarivo,102,315,Medium,0,53
11038,2,ADSL 2,Antananarivo,102,234,Medium,0,1
11038,2,ADSL 2,Antananarivo,102,232,Medium,0,3
11038,2,ADSL 2,Antananarivo,102,312,Medium,0,3
11038,2,ADSL 2,Antananarivo,102,313,Medium,0,5
11038,2,ADSL 2,Antananarivo,102,233,Medium,0,5
11038,2,ADSL 2,Antananarivo,102,235,Medium,0,2
11038,2,ADSL 2,Antananarivo,102,229,Medium,0,1
11038,2,ADSL 2,Antananarivo,102,309,Medium,0,1
11038,2,ADSL 2,Antananarivo,102,310,Medium,0,2
11038,2,ADSL 2,Antananarivo,102,315,Medium,0,2
11038,2,ADSL 2,Antananarivo,102,228,Medium,0,2
11038,2,ADSL 2,Antananarivo,102,307,Medium,0,2
11038,2,ADSL 2,Antananarivo,102,227,Medium,0,2
11038,2,ADSL 2,Antananarivo,102,314,Medium,0,1
11038,2,ADSL 2,Antananarivo,102,230,Medium,0,2
11038,2,ADSL 2,Antananarivo,102,308,Medium,0,2
12143,2,ADSL 2,Antananarivo,102,310,Medium,0,3
12143,2,ADSL 2,Antananarivo,102,235,Medium,0,172
12143,2,ADSL 2,Antananarivo,102,315,Medium,0,183
12143,2,ADSL 2,Antananarivo,102,232,Medium,0,1
12143,2,ADSL 2,Antananarivo,102,312,Medium,0,1
12143,2,ADSL 2,Antananarivo,102,230,Medium,0,3
12143,2,ADSL 2,Antananarivo,102,228,Medium,0,3
12143,2,ADSL 2,Antananarivo,102,308,Medium,0,3
6837,2,ADSL 2,Antananarivo,102,230,Medium,0,26
6837,2,ADSL 2,Antananarivo,102,310,Medium,0,23
6837,2,ADSL 2,Antananarivo,102,228,Medium,0,15
6837,2,ADSL 2,Antananarivo,102,235,Medium,0,1
6837,2,ADSL 2,Antananarivo,102,308,Medium,0,14
6837,2,ADSL 2,Antananarivo,102,233,Medium,0,1
6689,2,ADSL 2,Antananarivo,102,230,Medium,0,5
6689,2,ADSL 2,Antananarivo,102,233,Medium,0,1
6689,2,ADSL 2,Antananarivo,102,232,Medium,0,3
6689,2,ADSL 2,Antananarivo,102,308,Medium,0,5
6689,2,ADSL 2,Antananarivo,102,315,Medium,0,16
6689,2,ADSL 2,Antananarivo,102,313,Medium,0,1
6689,2,ADSL 2,Antananarivo,102,312,Medium,0,4
6689,2,ADSL 2,Antananarivo,102,229,Medium,0,1
6689,2,ADSL 2,Antananarivo,102,228,Medium,0,5
6689,2,ADSL 2,Antananarivo,102,310,Medium,0,5
6689,2,ADSL 2,Antananarivo,102,309,Medium,0,1
6689,2,ADSL 2,Antananarivo,102,235,Medium,0,17
17440,2,ADSL 2,Antananarivo,102,308,Medium,0,3
17440,2,ADSL 2,Antananarivo,102,228,Medium,0,4
17440,2,ADSL 2,Antananarivo,102,230,Medium,0,6
17440,2,ADSL 2,Antananarivo,102,310,Medium,0,5
17440,2,ADSL 2,Antananarivo,102,312,Medium,0,1
17440,2,ADSL 2,Antananarivo,102,232,Medium,0,1
11651,2,ADSL 2,Antananarivo,102,227,Medium,1,1
11651,2,ADSL 2,Antananarivo,102,312,Medium,1,1
11651,2,ADSL 2,Antananarivo,102,232,Medium,1,1
11651,2,ADSL 2,Antananarivo,102,307,Medium,1,1
13801,2,ADSL 2,Antananarivo,102,308,Medium,0,3
13801,2,ADSL 2,Antananarivo,102,235,Medium,0,1
13801,2,ADSL 2,Antananarivo,102,230,Medium,0,4
13801,2,ADSL 2,Antananarivo,102,312,Medium,0,2
13801,2,ADSL 2,Antananarivo,102,232,Medium,0,1
13801,2,ADSL 2,Antananarivo,102,228,Medium,0,4
13801,2,ADSL 2,Antananarivo,102,233,Medium,0,1
13801,2,ADSL 2,Antananarivo,102,310,Medium,0,3
1810,2,ADSL 2,Antananarivo,102,308,Medium,0,1
1810,2,ADSL 2,Antananarivo,102,312,Medium,0,4
1810,2,ADSL 2,Antananarivo,102,229,Medium,0,1
1810,2,ADSL 2,Antananarivo,102,235,Medium,0,1
1810,2,ADSL 2,Antananarivo,102,309,Medium,0,1
1810,2,ADSL 2,Antananarivo,102,232,Medium,0,4
1810,2,ADSL 2,Antananarivo,102,228,Medium,0,1
1810,2,ADSL 2,Antananarivo,102,313,Medium,0,2
1810,2,ADSL 2,Antananarivo,102,233,Medium,0,2
1810,2,ADSL 2,Antananarivo,102,234,Medium,0,1
1810,2,ADSL 2,Antananarivo,102,310,Medium,0,1
1810,2,ADSL 2,Antananarivo,102,315,Medium,0,1
1810,2,ADSL 2,Antananarivo,102,314,Medium,0,1
1810,2,ADSL 2,Antananarivo,102,230,Medium,0,1
5714,2,ADSL 2,Antananarivo,102,228,Medium,0,3
5714,2,ADSL 2,Antananarivo,102,233,Medium,0,1
5714,2,ADSL 2,Antananarivo,102,235,Medium,0,1
5714,2,ADSL 2,Antananarivo,102,232,Medium,0,14
5714,2,ADSL 2,Antananarivo,102,230,Medium,0,3
5714,2,ADSL 2,Antananarivo,102,312,Medium,0,14
5714,2,ADSL 2,Antananarivo,102,227,Medium,0,14
5714,2,ADSL 2,Antananarivo,102,313,Medium,0,1
5714,2,ADSL 2,Antananarivo,102,310,Medium,0,3
5714,2,ADSL 2,Antananarivo,102,307,Medium,0,14
5714,2,ADSL 2,Antananarivo,102,308,Medium,0,3
5714,2,ADSL 2,Antananarivo,102,315,Medium,0,1
5785,2,ADSL 2,Antananarivo,102,233,Medium,0,1
5785,2,ADSL 2,Antananarivo,102,315,Medium,0,1
5785,2,ADSL 2,Antananarivo,102,308,Medium,0,15
5785,2,ADSL 2,Antananarivo,102,310,Medium,0,9
5785,2,ADSL 2,Antananarivo,102,235,Medium,0,1
5785,2,ADSL 2,Antananarivo,102,230,Medium,0,10
5785,2,ADSL 2,Antananarivo,102,228,Medium,0,16
5785,2,ADSL 2,Antananarivo,102,313,Medium,0,1
17034,2,ADSL 2,Antananarivo,102,234,Medium,0,1
17034,2,ADSL 2,Antananarivo,102,230,Medium,0,3
17034,2,ADSL 2,Antananarivo,102,232,Medium,0,2
17034,2,ADSL 2,Antananarivo,102,315,Medium,0,1
17034,2,ADSL 2,Antananarivo,102,228,Medium,0,3
17034,2,ADSL 2,Antananarivo,102,313,Medium,0,1
17034,2,ADSL 2,Antananarivo,102,310,Medium,0,3
17034,2,ADSL 2,Antananarivo,102,308,Medium,0,3
17034,2,ADSL 2,Antananarivo,102,235,Medium,0,1
17034,2,ADSL 2,Antananarivo,102,312,Medium,0,2
17034,2,ADSL 2,Antananarivo,102,314,Medium,0,1
17034,2,ADSL 2,Antananarivo,102,233,Medium,0,1
3431,2,ADSL 2,Antananarivo,102,310,Medium,1,9
3431,2,ADSL 2,Antananarivo,102,233,Medium,1,1
3431,2,ADSL 2,Antananarivo,102,314,Medium,1,1
3431,2,ADSL 2,Antananarivo,102,234,Medium,1,1
3431,2,ADSL 2,Antananarivo,102,228,Medium,1,13
3431,2,ADSL 2,Antananarivo,102,312,Medium,1,2
3431,2,ADSL 2,Antananarivo,102,308,Medium,1,13
3431,2,ADSL 2,Antananarivo,102,230,Medium,1,9
3431,2,ADSL 2,Antananarivo,102,232,Medium,1,2
3431,2,ADSL 2,Antananarivo,102,235,Medium,1,1
7952,2,ADSL 2,Antananarivo,102,134,Low,0,1
7952,2,ADSL 2,Antananarivo,102,219,Low,0,1
7952,2,ADSL 2,Antananarivo,102,301,Low,0,1
10956,2,ADSL 2,Antananarivo,102,315,Medium,0,1
10956,2,ADSL 2,Antananarivo,102,233,Medium,0,1
10956,2,ADSL 2,Antananarivo,102,313,Medium,0,1
10956,2,ADSL 2,Antananarivo,102,235,Medium,0,1
10956,2,ADSL 2,Antananarivo,102,307,Medium,0,1
10956,2,ADSL 2,Antananarivo,102,312,Medium,0,1
10956,2,ADSL 2,Antananarivo,102,232,Medium,0,1
12478,2,ADSL 2,Antananarivo,102,228,Medium,1,2
12478,2,ADSL 2,Antananarivo,102,227,Medium,1,1
12478,2,ADSL 2,Antananarivo,102,235,Medium,1,1
12478,2,ADSL 2,Antananarivo,102,233,Medium,1,1
12478,2,ADSL 2,Antananarivo,102,230,Medium,1,2
12478,2,ADSL 2,Antananarivo,102,232,Medium,1,1
12478,2,ADSL 2,Antananarivo,102,312,Medium,1,1
9898,2,ADSL 2,Antananarivo,102,308,Medium,0,1
9898,2,ADSL 2,Antananarivo,102,315,Medium,0,1
9898,2,ADSL 2,Antananarivo,102,235,Medium,0,2
9898,2,ADSL 2,Antananarivo,102,310,Medium,0,2
9898,2,ADSL 2,Antananarivo,102,232,Medium,0,1
9898,2,ADSL 2,Antananarivo,102,227,Medium,0,1
9898,2,ADSL 2,Antananarivo,102,229,Medium,0,1
9898,2,ADSL 2,Antananarivo,102,228,Medium,0,1
9898,2,ADSL 2,Antananarivo,102,307,Medium,0,2
9898,2,ADSL 2,Antananarivo,102,230,Medium,0,2
9898,2,ADSL 2,Antananarivo,102,312,Medium,0,5
9898,2,ADSL 2,Antananarivo,102,309,Medium,0,1
9727,2,ADSL 2,Antananarivo,102,313,Medium,0,2
9727,2,ADSL 2,Antananarivo,102,234,Medium,0,1
9727,2,ADSL 2,Antananarivo,102,314,Medium,0,2
9727,2,ADSL 2,Antananarivo,102,233,Medium,0,1
636,2,ADSL 2,Antananarivo,102,312,Medium,1,1
636,2,ADSL 2,Antananarivo,102,232,Medium,1,1
8316,2,ADSL 2,Antananarivo,102,313,Medium,0,1
8316,2,ADSL 2,Antananarivo,102,308,Medium,0,1
8316,2,ADSL 2,Antananarivo,102,310,Medium,0,1
8316,2,ADSL 2,Antananarivo,102,315,Medium,0,3
8316,2,ADSL 2,Antananarivo,102,233,Medium,0,1
8316,2,ADSL 2,Antananarivo,102,235,Medium,0,2
15676,2,ADSL 2,Antananarivo,102,310,Medium,0,7
15676,2,ADSL 2,Antananarivo,102,308,Medium,0,7
15676,2,ADSL 2,Antananarivo,102,307,Medium,0,3
15676,2,ADSL 2,Antananarivo,102,233,Medium,0,5
15676,2,ADSL 2,Antananarivo,102,312,Medium,0,8
15676,2,ADSL 2,Antananarivo,102,230,Medium,0,5
15676,2,ADSL 2,Antananarivo,102,227,Medium,0,2
15676,2,ADSL 2,Antananarivo,102,232,Medium,0,5
15676,2,ADSL 2,Antananarivo,102,235,Medium,0,7
15676,2,ADSL 2,Antananarivo,102,228,Medium,0,5
15676,2,ADSL 2,Antananarivo,102,313,Medium,0,5
15676,2,ADSL 2,Antananarivo,102,315,Medium,0,5
8062,2,ADSL 2,Antananarivo,102,314,Medium,0,1
8062,2,ADSL 2,Antananarivo,102,313,Medium,0,2
8062,2,ADSL 2,Antananarivo,102,308,Medium,0,1
8062,2,ADSL 2,Antananarivo,102,312,Medium,0,4
8062,2,ADSL 2,Antananarivo,102,228,Medium,0,1
8062,2,ADSL 2,Antananarivo,102,315,Medium,0,1
8062,2,ADSL 2,Antananarivo,102,233,Medium,0,1
8062,2,ADSL 2,Antananarivo,102,310,Medium,0,1
8062,2,ADSL 2,Antananarivo,102,230,Medium,0,1
8062,2,ADSL 2,Antananarivo,102,234,Medium,0,1
8062,2,ADSL 2,Antananarivo,102,232,Medium,0,1
3201,2,ADSL 2,Antananarivo,102,312,Critical,0,1
3201,2,ADSL 2,Antananarivo,102,307,Critical,0,1
14132,2,ADSL 2,Antananarivo,102,310,Critical,0,1
14132,2,ADSL 2,Antananarivo,102,315,Critical,0,1
14132,2,ADSL 2,Antananarivo,102,308,Critical,0,1
14132,2,ADSL 2,Antananarivo,102,313,Critical,0,1
8897,2,ADSL 2,Antananarivo,102,232,Medium,0,2
8897,2,ADSL 2,Antananarivo,102,312,Medium,0,2
15657,2,ADSL 2,Antananarivo,102,234,Medium,0,1
15657,2,ADSL 2,Antananarivo,102,314,Medium,0,1
15657,2,ADSL 2,Antananarivo,102,313,Medium,0,1
15657,2,ADSL 2,Antananarivo,102,315,Medium,0,1
13346,2,ADSL 2,Antananarivo,102,233,Medium,1,2
13346,2,ADSL 2,Antananarivo,102,313,Medium,1,2
13346,2,ADSL 2,Antananarivo,102,314,Medium,1,2
13346,2,ADSL 2,Antananarivo,102,234,Medium,1,2
2992,2,ADSL 2,Antananarivo,102,235,Medium,1,1
2992,2,ADSL 2,Antananarivo,102,232,Medium,1,1
2992,2,ADSL 2,Antananarivo,102,233,Medium,1,1
2992,2,ADSL 2,Antananarivo,102,230,Medium,1,2
2992,2,ADSL 2,Antananarivo,102,228,Medium,1,2
2992,2,ADSL 2,Antananarivo,102,308,Medium,1,1
2992,2,ADSL 2,Antananarivo,102,312,Medium,1,1
2992,2,ADSL 2,Antananarivo,102,310,Medium,1,1
3064,2,ADSL 2,Antananarivo,102,134,Low,0,1
3064,2,ADSL 2,Antananarivo,102,314,Low,0,1
3064,2,ADSL 2,Antananarivo,102,235,Low,0,1
3064,2,ADSL 2,Antananarivo,102,234,Low,0,1
3064,2,ADSL 2,Antananarivo,102,219,Low,0,1
3064,2,ADSL 2,Antananarivo,102,233,Low,0,1
12216,2,ADSL 2,Antananarivo,102,308,Medium,0,2
12216,2,ADSL 2,Antananarivo,102,230,Medium,0,2
12216,2,ADSL 2,Antananarivo,102,312,Medium,0,2
12216,2,ADSL 2,Antananarivo,102,235,Medium,0,2
12216,2,ADSL 2,Antananarivo,102,228,Medium,0,2
12216,2,ADSL 2,Antananarivo,102,315,Medium,0,1
12216,2,ADSL 2,Antananarivo,102,233,Medium,0,2
12216,2,ADSL 2,Antananarivo,102,307,Medium,0,2
12216,2,ADSL 2,Antananarivo,102,310,Medium,0,2
12216,2,ADSL 2,Antananarivo,102,313,Medium,0,1
7313,8,ADSL 1,Maputo,1020,54,Low,2,10
7313,8,ADSL 1,Maputo,1020,170,Low,2,10
13382,8,ADSL 1,Maputo,1020,1,Low,2,1
13382,8,ADSL 1,Maputo,1020,170,Low,2,1
13382,8,ADSL 1,Maputo,1020,54,Low,2,1
13382,8,ADSL 1,Maputo,1020,127,Low,2,4
13382,8,ADSL 1,Maputo,1020,212,Low,2,8
13382,8,ADSL 1,Maputo,1020,136,Low,2,1
13382,9,BPL,Maputo,1020,1,Low,2,1
13382,9,BPL,Maputo,1020,170,Low,2,1
13382,9,BPL,Maputo,1020,54,Low,2,1
13382,9,BPL,Maputo,1020,127,Low,2,4
13382,9,BPL,Maputo,1020,212,Low,2,8
13382,9,BPL,Maputo,1020,136,Low,2,1
1621,8,ADSL 1,Maputo,1020,170,Low,1,1
9421,8,ADSL 1,Beijing,1021,170,Low,2,6
9421,8,ADSL 1,Beijing,1021,87,Low,2,2
9421,8,ADSL 1,Beijing,1021,62,Low,2,1
9421,8,ADSL 1,Beijing,1021,182,Low,2,1
